,roberta_neg,roberta_neu,roberta_pos
1281b062a4,-1.8653386,0.36422718,1.8764764
54aa9ae3a8,-1.3501756,0.4714728,0.97917914
1d18c624f2,1.9391358,0.26754916,-2.0843034
9fbf0d59cc,0.14674482,0.6737756,-0.72593474
f2a92aa5ff,-1.9058175,-1.1082666,4.097482
0d737380e2,1.963357,0.28429228,-2.154951
592b350f6f,-0.9251474,1.753201,-1.0276731
4363c63d9c,-2.7002547,-0.5657651,4.052625
533a5604dc,0.58923125,0.05861564,-0.6589258
437f792822,1.5613692,0.26713032,-1.8397375
de168e6328,-1.7257649,2.0959394,-0.452405
d60072b03a,2.0439112,-0.06872831,-1.9702653
8986091fd3,-2.9738529,-0.21968578,3.7589989
3b743ded7e,-2.7417877,-0.5206822,4.0868006
79e7a9ed8e,0.43548948,0.75321174,-1.1388748
dabac40552,-2.9703453,-0.33223963,4.045758
b0cae38eb0,-2.7199202,0.077775985,3.161696
96e77388b8,-1.8440909,0.58009195,1.448214
3e9ba7f25b,-2.6205826,-0.19727935,3.5299492
4fb0995de8,1.173454,0.5309975,-1.7239643
e711c03c57,1.7921509,0.4445604,-2.2751698
52576ae085,-0.47518408,1.4674369,-0.99172616
2b049dbcb1,-2.265404,0.9588668,1.3048662
adc5ea18b3,-2.2561584,1.8989158,0.6866214
5c9645561c,1.2162398,0.6623255,-1.9606198
ef329bc827,-0.5656826,0.82717884,-0.01505287
841a5cfcdf,1.4629309,0.34884715,-1.8583795
52eaf44b44,-3.1301455,-0.098763645,3.7577095
895de1648c,2.6291327,-0.4902752,-2.0809975
9e972c1093,1.1735284,0.5005304,-1.7263345
ebf2a10961,2.4689136,-0.4081968,-1.9358318
bd74c21c43,-2.571762,1.5545607,1.3746647
a6aeb0b520,-2.8433442,-0.64117503,4.1673656
24afdc75e3,-0.7693024,1.0790374,-0.110909976
0d4d5b49b2,2.1564615,0.12318875,-2.0450807
78819d2e53,0.19004515,1.1384087,-1.0287458
91c44d5912,1.3157555,0.6739282,-1.8687791
11aa4945ff,1.0959873,0.5906391,-1.6310858
495299c926,0.17837182,0.53491247,-0.80470794
7f3b118605,-2.9723566,1.4734964,1.7548621
3da6270b02,1.6196623,0.3928178,-2.1103725
9a2689017d,-2.7070446,-0.102084085,3.4672952
5eea04087b,1.5140166,0.14258356,-1.6765268
7058fc87de,-2.6664877,-0.30504197,3.6245937
95189cd3a8,0.6668755,0.15407562,-0.6621877
40ae4f1f0c,-2.8857532,1.4078734,1.721229
d24c474353,1.4678373,0.7509755,-2.35936
b13981be78,0.41820475,0.20775798,-0.56830436
44b0b41b62,-2.165216,1.4249253,0.7376331
a2c8b8dad7,1.9749298,0.4770813,-2.6367145
4d818fe6e0,0.87284297,1.0443645,-1.8589094
b8d9a368ae,-2.502101,-0.57471234,4.075316
0010bcc0e2,-1.7929088,1.550678,0.3146791
58c5bad2d3,3.202475,-0.7427151,-2.4313257
7407e1cf5a,2.8138351,-0.35007757,-2.36536
0e3d0b5ab5,-3.1414857,0.82051617,2.5322876
c0e5365bf0,2.6495032,-0.3980056,-2.3869028
0be9ed25f8,1.5091506,0.00011078268,-1.4545159
04095b70bd,1.3636442,0.39626616,-1.5577805
64b8d96644,1.392436,0.58164537,-1.9105895
68bf3f1fec,0.6150427,0.37019515,-0.8741606
8e3b60deaa,1.2629664,0.4058745,-1.7004203
341ed728c7,0.636483,0.19489068,-0.76253086
f585c22106,2.80855,-0.26479918,-2.4961886
888b3fdf3e,-1.5791767,0.52437484,1.2831904
540f0477e3,0.9431842,0.55887556,-1.5316216
79852f9590,1.4908521,0.49714243,-1.7900218
32b2c8b924,-0.6912097,1.1190892,-0.44652125
94e0366b6d,-1.98527,1.3094692,0.8644085
094681e31c,0.18184733,0.19883783,-0.2890623
6641548d60,-2.516017,0.44542098,2.416979
b05be3118d,2.4966443,-0.08214545,-2.3078198
291b817092,2.7270675,-0.19334398,-2.427101
f837a046a9,-2.947183,0.14842157,3.335596
a567459a1a,-2.1790504,0.9442391,1.6380699
4cc3d3824c,-2.6068544,0.052600823,2.9621286
e959cf04e4,-2.4233136,1.4168046,1.1795868
271bb5e6b7,-2.5548754,-0.66603076,4.0986037
c8b610923d,1.2235665,0.6693584,-1.949378
27d0c01bc2,-0.28233033,0.52564967,-0.04359562
b86d2cca27,-2.2279074,1.9830492,0.22142744
9c11756ef3,-2.6292994,-0.3280474,3.7102683
7bad0b9772,0.55217314,0.8298985,-1.375256
c6881ba0e1,-2.2068357,-0.17160134,3.0639305
81622f137d,-1.9932745,-0.43299794,3.2522016
82cdd851b7,-0.8888715,0.7700857,0.46667656
911bd25026,2.957351,-0.78804296,-2.200373
a64b23f5e4,2.8488975,-0.5714183,-2.0698805
30e7967de4,-2.7204504,-0.6396657,4.0589585
f45a9649fb,0.9733158,0.83825713,-1.5601251
da5c3fa1ef,-2.8353944,-0.2504937,3.6964219
22e5e3cad2,-3.3830833,0.6973207,3.0379248
3ba549158f,-0.7301641,1.5277104,-0.6523521
a975e49753,1.123009,0.0012195334,-0.97905314
c3541b6a2f,2.8187752,-0.39100015,-2.1291008
40e1ca4ab0,-0.07548654,1.643934,-1.2577058
08d8063529,-2.764885,0.46595097,2.7321243
36aabd3627,-1.555484,-0.4665236,2.7488103
8f851c59f6,-1.9772708,0.8430979,1.2943556
a351659f85,2.3282542,-0.0030569732,-2.3797092
33ae501ac5,0.57746917,0.4278872,-0.82821155
3775f77081,-0.84732085,1.3827817,-0.2777537
cff0e3e256,2.9405885,-0.36722332,-2.5157132
0ac7e72578,-1.0383633,1.9321707,-0.7017636
b854daaaf8,-2.982469,-0.029959157,3.5672274
85117f3ab3,-1.0755675,1.576592,-0.2996117
daa651cfd4,-1.0758188,0.25502354,0.9941016
85de235e0e,-3.4682584,0.29878247,3.535564
a8e51d1a43,0.48527157,0.55277485,-0.94079113
28825fc1f9,-3.031661,-0.1036617,3.6669724
0796ce6ac4,0.07130636,0.9262545,-0.851848
416726e6d2,-2.8702116,0.2984488,3.1486907
0e4bcb3a52,-2.833113,-0.34472042,3.8357563
dd77d3f5cd,0.74692374,0.44075167,-1.1319513
bf46ac3c7f,-2.4475632,1.4149895,1.1451589
3742419885,-0.86394304,1.6284689,-0.44988418
a203734990,-2.3820984,-0.9415053,4.2692904
2b70bcd0ad,-0.9632204,0.109912366,1.1267581
50dd008fb5,-0.59810084,1.2518137,-0.5003594
c501544be4,-0.5790054,0.45801884,0.23764458
5b5be601c2,3.3240802,-0.9001117,-2.459047
ddb4330613,0.75511354,0.7385787,-1.8911408
cc0ad12b7c,2.6966245,-0.34227836,-2.3448906
4aac092937,-1.0389122,-0.06576582,1.545663
a1ae4e2000,-3.0824819,2.068676,0.98748434
8b37012287,0.47785455,1.2523062,-1.6548039
856bb40ae0,0.20538366,0.70216846,-0.7482698
cad8db609a,2.2060862,0.20947023,-2.374751
93a199b78f,1.3182596,0.88364375,-2.2075124
dd49f1179d,-0.074524626,0.707941,-0.6020372
5f455a3147,-0.119491875,1.243043,-0.95775205
1d5d10eedf,2.8134875,-0.5302483,-2.1539211
16357f7283,-2.5377347,0.6243639,2.278589
5657eb8429,-2.607779,1.3518512,1.2986523
65c7eae9b6,-3.272364,-0.04325524,3.7487295
ebb86c4db5,0.118705705,1.0947351,-1.3902553
5bf798868a,0.9317587,0.83767897,-2.0013514
756d255e40,2.2433379,-0.07063415,-2.1461303
4d21d7611c,-2.4979432,-0.6237568,4.0123334
131bc4a304,-3.1293397,0.6108724,2.90752
0a2c386597,-2.912549,1.1959307,1.7381337
71617c28b6,-2.9234378,0.17243944,3.1823092
656e4dfa55,2.0914965,0.44592834,-2.49649
fb08563a7b,1.4807706,-0.17212363,-1.2507292
5c04a86c88,-2.111628,0.53970563,2.012874
94c3127153,0.97277063,0.47696185,-1.584572
226c11669d,1.9918685,0.045758456,-2.1385317
79e554fd60,-2.7109256,0.1797979,2.8589532
582e5d7420,1.3460302,0.54649514,-1.8275427
f18ed21359,0.22304821,0.97759783,-1.0171918
206aba0edd,-0.21704952,0.83903897,-0.4621577
1f2445122f,-2.6235685,-0.0039892346,3.0734296
ee100f96c1,-2.731221,0.96254075,1.9230682
e939fe583c,1.3182768,0.9647167,-2.4533725
a1f42c0c89,0.09118155,0.84316957,-0.9011099
2cebd75ed4,0.3040254,1.0792289,-1.3808609
5921dbcbf3,1.8052571,0.20923729,-1.7747042
e1db1eab6e,-1.9146814,1.0018258,1.2811884
982b1c05d3,-2.7752624,-0.3777414,3.905202
afd2159e57,-2.5616853,0.00090726465,3.0205126
533d941f5f,-0.46879548,1.4233882,-1.1150626
38c4f74767,-0.4921978,1.3704122,-0.81818956
f50fcc36b5,-2.1238236,-1.061341,4.0670485
676b733c57,-2.4437811,0.3580646,2.432226
1aa65233b0,-3.0065749,-0.16726647,3.7097712
f422f53b7f,-2.923543,-0.2981869,3.87476
04887b5405,0.84251976,0.83546335,-1.6252121
f7f3dc7102,-0.379889,1.3775294,-1.0155443
081a4e8b31,0.8124581,0.10405798,-0.7040149
1f45286504,-2.9327998,1.5850343,1.6812688
6ed0958471,-2.299465,-0.8047537,3.9530625
2132f07ca3,-2.2865458,-0.5704186,3.7469728
6db884e1a8,0.12347984,1.4681196,-1.5077533
9fb3633760,1.8312652,-0.068450406,-1.6181422
5181eb11e4,-2.4835153,-0.45908064,3.618031
13cad32c3f,-2.5178475,2.0288398,0.38183805
41a86a9b67,0.57799655,0.67281383,-1.0762182
0b2ccf0b7e,-1.1050041,0.19338168,1.313183
6f91801792,-0.000117789954,0.7226193,-0.69507444
d8f089b479,-1.7655962,1.8232237,0.19656864
ded636e263,-1.3250886,1.9670813,-0.6463252
52d7fcfd39,2.2424874,-0.13087538,-2.0383468
5acf4885d4,-2.5124292,-0.40761298,3.7016852
dfe5909132,0.7076486,0.5809885,-1.1929072
59d4b58ebd,-2.5196066,-0.7075341,3.9058983
b5cbb35228,-0.04659659,0.91008264,-0.72739786
ad1524a0c7,-0.0048672743,0.47934604,-0.11151912
0382b0a358,0.4525867,0.21749102,-0.5244809
fe9c9f7f2f,-0.6845255,0.2799464,0.6135477
7a4f2f28ba,3.242156,-0.76792204,-2.6135817
4b3a5b41b6,-0.3829755,1.6492463,-1.2525821
b6cd695d48,0.24252567,0.7476871,-1.0348052
cd60606781,-2.4383693,-0.45052147,3.622065
32e183bbad,-2.3475509,1.0390526,1.4920944
15e5ad39f3,3.351159,-0.76379,-2.385854
bfca4ba8ce,1.4522426,0.18015371,-1.4981683
062ffc4f0d,0.98597664,0.15234594,-0.93928164
5bdecb0d75,-1.4073045,1.2206738,0.29340097
1b59763e81,0.22572413,0.8154269,-0.8430593
a17703215b,-2.9814363,-0.2857722,3.9510543
a240940b31,-1.9189684,-0.597721,3.2115717
6c256de604,-1.9498756,1.288323,0.7425736
5955233380,-1.3935776,1.2834837,0.38579723
51be0f0a7c,1.4800974,0.15305118,-1.7809705
11946e367a,-2.0807486,-0.3071285,3.1371872
5d9e44e6aa,0.87331873,0.08426592,-0.9369541
a37538b291,1.6765795,0.24775414,-1.8473889
c9a52dee1f,-0.24589102,0.7203792,-0.400886
1dda981140,-2.3987703,-0.397717,3.2513433
35aa02c551,-1.4539473,0.34837615,1.3156396
dbeef30a84,-2.4218812,0.5275086,2.4713304
67381561f6,2.0696287,-0.015155956,-2.097415
3911f274d6,-0.17610966,0.3223722,0.041014604
ed84aa3983,1.3233738,0.25561208,-1.5238174
822cf03d0d,0.85820395,0.806885,-1.5751476
670ce5e88e,-0.267074,1.2451925,-0.9971156
10022832ae,2.469325,0.07947861,-2.5652792
7f8240f623,-1.5845525,2.077764,-0.6312087
f1776ec89e,-2.5292282,-0.67884725,3.9811602
2ea6cb3bd3,0.2571559,1.2290816,-1.4392339
877130d7e5,-3.05795,-0.24818908,3.8204856
1937abbaac,2.1078267,0.20818792,-2.2781591
0a36e72ac2,-2.4401085,0.94390815,1.7975832
e4fa21bd2f,0.88449305,0.74746495,-1.4988405
cfd68d702e,0.9148552,0.15986942,-1.0135226
b5da09a0f6,0.33509326,0.08896266,-0.29054186
53a531c7b4,1.0499799,0.81862366,-2.0313725
32739ec46e,-1.8790427,2.0247173,-0.14857379
054d16c70d,0.662124,0.7661903,-1.4383582
b1195a418c,-2.2101514,-0.9910365,4.147324
2d782345bc,-1.7878578,1.1351585,0.78166413
b8b975d265,2.2677064,-0.31677336,-1.9176201
4b1e5d7c3a,-0.6784341,0.4907298,0.48046085
5898290010,0.16471615,1.370471,-1.5501869
39f74c5153,-3.13516,-0.0860081,3.7434752
3949bb2591,-2.5574718,0.6204488,2.1044354
ced0bb0d25,1.8192683,0.014647901,-1.8851253
5428d6a1dd,0.7049395,0.56301093,-1.3541247
3f09fa2af2,0.32560545,0.42693943,-0.6500705
cee062574a,-3.262434,1.123421,2.2960687
166332e48a,1.8397033,-0.13679817,-1.6103855
8f25eabe4a,-2.3888102,0.4529279,2.1557853
3c41934098,0.38208866,0.40100121,-0.74270743
9c1e71d5e9,0.24367264,0.42929274,-0.6742722
1cebd63a24,-2.9087746,-0.03264141,3.4696622
8e48929733,2.0066526,0.31856793,-2.3671303
6545e365a0,-2.2070923,0.57866645,2.0526547
b221ecd789,0.87789816,0.08548084,-0.8891487
c28bdcf8dc,2.2684183,-0.032507822,-2.094221
43ee369d34,-2.931737,-0.25912568,3.7397602
9093f4a84f,0.49085897,0.36295003,-0.8972355
b432c9fadc,-1.2928345,1.1271353,0.22650069
87b8d7449f,0.59862024,0.4709903,-1.0219346
36589d3c2d,1.0154097,0.4927203,-1.4763414
5055018a65,-2.859867,1.3438499,1.5550042
28013de754,-2.3698678,0.10330339,2.6385643
df82999f38,-2.5264971,-0.48207468,3.6194668
ccd4caa001,2.2483678,0.12168218,-2.435679
e10587e6de,2.8340747,-0.43871695,-2.3876972
d41721b745,-1.6432853,1.2166499,0.80348164
fc5de3287d,2.7218523,-0.30710727,-2.4961548
96ed7455c3,1.0981737,0.80499125,-1.9502981
1cf039efa9,-0.6117693,1.4829257,-0.79419816
ecfcc8230f,-2.658667,0.2825597,2.874292
3b5d1cc375,1.2634922,0.84448427,-2.081853
5dfc83d141,-2.7615862,-0.15660037,3.3321648
7a7f7181c7,-2.5983164,-0.47768545,3.8477597
38d2b216c7,-3.033455,1.4143918,1.8772582
5f58dc8b36,0.60736805,0.40575033,-0.90058094
b8332c63c9,-0.044892725,0.61686707,-0.4745547
da62e66fac,3.135198,-0.7457861,-2.3766687
d3ac1634fc,-2.2963958,-0.54073447,3.8335018
ae5b8cf7aa,-0.7865779,0.9879638,0.06711797
2fe4f05a35,-1.9295564,0.4062429,1.816569
aee0796720,2.4259472,-0.12729467,-2.2361612
5b6212874a,-1.7902259,0.6617255,1.3507553
49d708c7b8,1.1458607,0.51738816,-1.6053396
360583f897,-1.9425155,-0.20524023,2.7944083
123704488c,-2.3790658,-0.5639699,3.6808946
3d22669847,-1.9537513,2.1994824,-0.2791318
a47a7599e3,-0.2589782,1.7582991,-1.3598226
cbb9d08353,-2.79014,-0.026327118,3.546545
43cf42df19,-3.203895,-0.12372096,3.7508845
82319bb9ef,-2.371338,1.5740649,1.1587309
0f7696a955,-0.07633774,0.6982602,-0.7072902
5213af0cf4,0.26751354,0.53278244,-0.71087164
c400b1fb2f,-0.46889853,0.79459566,-0.1482592
225e7973da,-1.2510152,1.6600757,-0.4735622
9a9fa3f033,-2.3471372,-0.7680142,3.9630737
4bf04f6e67,-1.8342814,1.4999079,0.45089844
989ba2d8e7,-2.4346743,-0.26835215,3.4174538
cb4adb2254,-0.5535214,1.0227171,-0.41753867
e4ecd62689,2.0537457,0.041009516,-1.963503
adb0fc398e,-2.7957811,-0.5469333,4.123516
46ffb6bd0e,-2.2377017,1.0665219,1.209479
20bf68a459,-2.358959,1.1524725,1.5128083
e0f831f552,-2.6064959,-0.07807301,3.4277325
968910f054,-2.6659951,0.85831094,2.0066726
5cc015ed85,0.508115,1.0495178,-1.7191559
380c3d243a,0.43385074,0.4330449,-0.83022356
489b7fc86b,-0.88752055,1.4442699,-0.4987568
05198b8107,1.7966152,0.64160866,-2.3671055
3c4cd5a819,1.684145,0.22471997,-1.8492903
d276268ebf,1.1455199,0.39786947,-1.6540729
78e07d2075,-0.38893944,1.1425434,-0.6022096
e7a714bd8a,-1.0577078,0.80431366,0.6391241
9c8ad0b932,-1.1019782,0.7906744,0.6940873
f765bed159,1.0422848,0.3411607,-1.3578069
3e661b33eb,-0.49781623,1.4023812,-0.5754322
17029c297a,2.3915875,-0.064631835,-2.2735667
565e68ade9,-0.83239144,1.7549316,-0.8291135
d4753cae10,0.27736223,0.41066426,-0.38078552
601a57c65a,0.11891371,1.4442378,-1.6390884
17bddf4bf3,-0.6135282,0.25288665,0.4478114
127260366f,-2.8117256,0.6258918,2.393024
42a95b10b3,-2.5365138,1.1178467,1.8074517
9630a8a60e,1.2728728,0.45360243,-1.8404075
02b6664fc0,-0.63331443,1.7658529,-1.1888188
74e71ffd48,0.041487742,0.5461961,-0.634866
2bb3411362,2.5060616,-0.28245878,-2.1669755
172b9d5155,2.2801342,0.14200811,-2.3098264
a3893b1fce,-1.3290644,1.8835232,-0.26864883
6bdaadbc09,-0.098790064,0.45841008,-0.20518109
949020a350,1.132632,0.2579962,-1.4016593
d8d52d2cb2,-2.895118,-0.17117786,3.866687
63a1fa4db7,-2.0676877,0.6950604,1.5340732
8362ba6ae2,0.09272866,0.29003733,-0.32346788
89d0e4972c,0.43902224,0.6838313,-1.2586817
ac4f58fce3,-2.9078813,-0.34046406,3.940398
e8641ec31d,-2.9811802,-0.2720418,3.8699145
a56416d946,-2.6552868,-0.40642917,3.811016
efbd798924,-3.1931553,0.027508378,3.7255828
eff365b5b5,-2.7880316,1.92248,0.8559238
53e1fc3b18,0.9973926,0.18491149,-0.9630222
e52e2ecfc5,-2.1138828,-0.14287877,2.647089
49c713c76d,0.6571832,1.2358043,-2.0231004
855545a974,-1.8746638,0.9086977,1.1392677
e96601d516,-1.8942628,1.3971635,0.6141505
dd3d4c2edd,-2.9527903,0.15466502,3.324079
cb7163bb37,0.66369504,1.0400074,-1.7160499
788e29ae5c,-2.1525788,-0.1537617,2.8807611
eaa096c532,0.13803138,0.13701929,-0.14005151
f602450df1,-3.1095605,1.3051755,2.0621896
63983dd792,2.2805943,-0.061144277,-2.2921104
1981e74a66,-2.9488764,0.10039267,3.4085655
876bfcc38c,-2.5397248,-0.4816683,3.763808
a8d61ff137,0.458436,1.2201815,-1.5737113
a375a16694,-0.051496137,0.48741663,-0.4123262
f420223044,-1.5965409,1.7266295,0.033344723
75b9768faf,-2.1858318,-0.6297654,3.6274905
4c973ec65f,-2.5060124,-0.5204304,3.7942784
f554f3fa53,-2.8187175,-0.091861375,3.5570638
ae12877dcb,1.8154488,-0.03551507,-1.8061084
101bf94294,-1.757986,-0.32884622,2.6573915
a1b12787c2,-2.9621062,0.8007946,2.354455
8645287c66,2.1904428,0.114517316,-2.353369
c8384a0df6,-3.0844765,-0.21607342,3.8161159
60fbd17c2f,0.59847134,0.4520973,-0.978246
51600bf195,0.6579386,0.7789818,-1.5775574
94f0a2521c,3.2577176,-0.6547629,-2.7800946
1c5ca67cf9,-2.398111,0.53171444,2.0963283
07b995a175,-1.4856321,1.7137026,-0.2841073
5664973d05,-2.6785147,0.47439402,2.5522683
b1caa80c14,-2.9961224,0.028515577,3.5235844
5afa60036c,0.2826897,0.9087846,-1.1985778
c0aee462ca,-2.88984,-0.15517646,3.8011322
d4834cfc49,-2.1871583,1.790098,0.5398228
ab6d4ad2fa,-0.5781931,0.688994,-0.19275534
54717dab38,-1.4186745,1.300689,0.47744036
80db97bacc,0.11701369,0.30436474,-0.08335129
47617218fe,-2.4817746,0.020371094,3.0378456
656a58ba47,1.2122104,0.3942508,-1.5748721
03d9dd414b,2.1650023,-0.14288141,-1.960779
4f2bf0e4b8,-1.9902015,-0.3373828,2.8667336
de20a4f9ba,3.1449337,-0.24929048,-3.0938258
ceab14b717,-0.8728233,0.77505887,0.20535654
c2645bfd2f,0.42352688,0.45587188,-0.7834476
9f2322eb66,0.6182582,0.9219289,-1.5735137
19693f5997,1.9823825,0.52256703,-2.6260955
d1732ef2a9,2.7256927,-0.15491569,-2.7251036
fcb934b1ea,-0.16351087,0.9741342,-0.7738702
acdd6596e6,1.0057964,0.43711364,-1.2863303
f4c5160e40,-0.9535446,1.9138834,-0.88238823
0e3f632892,1.1465108,0.49504495,-1.4817895
0b8cd8a6a8,-1.2796285,1.4619179,-0.11323393
29d1f7e4f6,-0.004774671,1.5962119,-1.5658714
264871e342,-2.9261506,0.50720644,2.742763
e4bb03893d,-2.711101,-0.044120044,3.3485448
cab95c99b8,1.5870428,0.120653674,-1.7165302
d847cf8346,1.9344133,0.012978606,-1.8675997
babe7f5404,1.9773889,0.034687415,-1.9844972
63f47fb1e1,-2.5558634,-0.8593827,4.2376833
bc9097ade0,-2.938079,-0.18827201,3.7018986
34ea29707a,3.071556,-0.65000707,-2.4763966
cd00966e36,-1.0206409,0.43817312,0.74198
40d5393a6e,-2.7581744,1.1280767,1.7976309
3db940a3d7,-3.289795,0.8605708,2.7425761
9a2c6ae21c,-2.4256954,0.010628641,2.9846716
fe584461ef,1.5310097,-0.07649654,-1.3189604
f7c49f422f,2.1456811,-0.18251617,-1.9764541
95dbb10a09,-2.6166992,0.703899,2.1845887
68e1b374ac,-2.2524114,-0.8199469,4.15655
bc3d152a07,2.9283705,-0.51391304,-2.3252645
77de10258b,-0.88946766,1.2188314,-0.43916678
7ea7deb09d,-1.6992364,0.56622756,1.4238704
4805e663c0,0.28993982,0.4279117,-0.5953675
85859d775f,0.10366759,1.1276169,-1.2114426
f61a3d6393,0.7320517,0.83514935,-1.4905703
89a5639a24,-3.319888,1.0161779,2.4911084
454c890bb5,2.8023522,-0.26731038,-2.5220385
20eeee52df,-0.41154897,0.667994,-0.31821495
e14bd46ac9,2.4982433,-0.08138946,-2.3375044
36c1a56493,0.7878083,0.31171364,-1.1061761
88ea8d1421,-2.672215,0.18451951,3.030582
5e80e58699,-1.0875804,1.9638927,-0.98151755
1caf64ff52,-2.6824367,2.1403742,0.6548671
70fba04997,1.2570552,0.5269481,-1.8430388
570c1a92c9,-0.8249329,0.32969743,0.6927401
07dbf16cf0,-0.8059847,0.41703093,0.4831591
dd069f5bbf,0.5008334,1.2372185,-1.6669595
414734257e,0.9471509,0.5530329,-1.4300458
93c0d86282,-2.0681512,-0.061225906,2.7777882
2b2f63eb2c,-1.9691428,0.30962747,2.0405507
d8c30b8a27,-0.3872404,1.6595991,-1.3883504
1efbccc936,3.0803761,-0.33263284,-2.749463
8a768f4305,-1.1433074,1.16679,-0.0109605715
b9b4e92118,-0.02507658,0.9482502,-0.6903638
67447c7a51,0.1273171,0.34777582,-0.23753473
a0450b3745,-0.2299859,0.3640079,0.06818604
d3c0cd9fba,1.6003654,0.2664631,-1.5936927
70db92882c,-2.2214203,0.5384295,2.031584
54919bf6ea,-0.13715418,0.77352196,-0.5277704
2ae6fffca5,2.3536816,-0.115274586,-2.2024622
0a34728a30,-1.2960491,1.522764,-0.14847681
cfa90fa221,1.1749548,0.7476603,-1.6985784
ba59e4ea3d,-0.13917808,0.5576647,-0.13897964
1115490075,1.032307,0.5076126,-1.5958886
c4df4b1e33,1.4982755,0.13678436,-1.5145811
1dbae05df7,-2.4295812,-0.2802865,3.410236
04d19a025b,-3.0749922,0.1730904,3.3550115
df566d4c87,-2.64785,-0.7051449,4.166257
25722484f8,-3.3032942,0.3427542,3.4216592
94f554867c,-2.70498,0.86964875,1.9483945
7f5c419a7e,-1.5855203,1.5498602,0.3076013
e3a8728252,-2.798482,0.4301746,2.7266402
333f3d42e2,-2.6706681,-0.0065083355,3.4311144
4e643cc041,2.355627,-0.06870176,-2.2607431
55bfdcf9bf,0.96274865,0.77722025,-1.7700777
564d996422,-3.01538,0.033733964,3.4349184
3a07e1cf57,-0.53851944,0.6569104,-0.1796504
29a6fac317,-1.4569494,0.7081401,0.96856266
4c2cb5387a,2.9652948,-0.6252505,-2.3308403
d0a4b8bc09,-1.3005052,-0.047280535,1.733987
484373037f,-3.5890722,2.1451087,1.5457255
b37fa20e4e,-1.1381613,1.3726795,0.03998681
6dc1aa9db8,1.8522453,0.23726912,-2.0799725
ba7df25a0e,-2.2881718,1.2711153,1.0318886
4178eae6e8,-1.9857688,1.853467,0.1350536
d50b0a5b94,-1.7701641,0.06408139,2.2494206
f99a3c423d,2.884602,-0.45198274,-2.320695
5fa63f624b,-1.0025827,1.6814634,-0.6745527
5b1260de70,0.2789811,0.8286261,-1.0664166
3b26122664,-1.6256906,1.0484939,0.61044824
b1da216450,1.1488813,0.2615137,-1.5182611
e818eb3851,-1.9519057,1.6801028,0.58670944
3c58b704f2,-2.3492613,1.1957207,1.2894627
0fb19285b2,-2.1233397,0.35839927,2.0695696
b8e35a07a2,-2.7385573,-0.14987889,3.4142947
df8b63c379,2.1156158,0.10612457,-2.2099323
f9752f3768,1.0790436,1.1231507,-2.0778735
d760e45546,-2.386956,0.17988135,2.5332546
914ab55259,-0.39864337,0.5503081,-0.06984957
42590d5199,0.42566633,0.9328077,-1.4763556
aa4724b924,2.6084003,-0.09563469,-2.4664776
5683fb4e31,3.039094,-0.5016133,-2.4914992
d73e917df5,0.3809808,0.176763,-0.49725094
b3d1523864,-2.453748,1.5677762,0.9738447
3555ac7c01,-2.0048213,0.3321644,2.0931308
118e2d6168,-2.2228343,-0.74179405,3.7798095
a17c16036b,-2.0829494,-0.018985376,2.6181328
96f3650135,-2.858229,2.1377087,0.7917077
d528912ba9,-2.9140944,-0.09272697,3.69813
b3920a7615,3.1100323,-0.49507004,-2.6160283
226df3194c,-1.9180532,-0.21489663,2.6381488
7ae1f564ce,0.54352003,1.006904,-1.5345858
f1f5baec38,1.3649225,0.42293012,-1.8545322
d05b0f464a,-1.6663069,0.6668029,1.287867
bbbe1a1a9b,-0.60465044,0.93331134,-0.19479412
31b002108e,2.614119,-0.12798116,-2.3280005
8af4011f58,1.0946746,0.3615983,-1.4935557
55210b6e39,-0.998946,0.84652406,0.3911531
aeb56209ce,-1.609052,0.23974632,1.7031631
5026e37179,1.1568534,0.19738531,-1.2893771
6d6e5c1d96,-0.40272662,-0.39355087,1.3188518
bf580a287e,-0.75436956,1.4851947,-0.44837776
31d102fb4c,-2.93783,-0.030469,3.60212
4d3c23d2e9,-2.650324,2.2224808,0.5430717
3eacf08209,-2.0126631,0.07066004,2.3922043
b659d14173,3.2918458,-0.9931434,-2.2524247
e78f6d920b,-1.2771206,0.33624554,1.0786296
6d6e1944dc,-2.750659,-0.039360613,3.384721
1c25a69c6c,-2.4011395,-0.8503445,4.061868
4862263051,-2.8364942,-0.39093244,3.8938239
97fb7ec718,-2.1526232,0.40330958,2.0707264
18fbdd718b,-2.0340302,-0.277628,2.83027
c7f60af36c,-2.1584525,0.6715834,1.9307243
c467f58715,0.34503475,0.6454005,-0.8903603
c8a1dc1f03,-0.12458648,0.4048336,-0.19418004
6e059414a2,0.42206228,0.79677176,-1.2042636
e337f23744,-1.8099566,0.6464853,1.6698292
70fa6e0152,1.601892,0.25012267,-1.7338148
096ed753e9,-2.7173774,0.15042143,2.9961867
46cd71439a,-0.9372715,1.624804,-0.82084244
66dfc52d42,-1.7065825,2.1025686,-0.34663102
6647959804,-1.4433639,-0.6764938,2.9028354
0754d96b4a,2.5772521,-0.17451695,-2.3738036
12ceb7565a,1.6652507,0.21291523,-2.0031106
ace00f13fb,-2.4930367,-0.43142748,3.7744567
15e2731c37,-2.444803,-0.5196425,3.684347
8628349c27,-2.1475966,-0.17501618,2.8231993
99e466c1e2,0.5954349,0.31629318,-0.8089436
1e4e4b607e,2.325409,-0.22966035,-2.0649085
